TF_Name,GSM_ID,Subgroup
HOXA3,GSM5215609,t098_cluster_388
HOXA5,GSM5214768,t098_cluster_388
HOXA7,GSM5213824,t098_cluster_388
HOXB5,GSM5215275,t098_cluster_388
HOXB7,GSM1145932,t098_cluster_388
HOXC5,GSM2572272,t098_cluster_388
Hoxa9,GSM5269347,t098_cluster_388
Hoxb8,GSM3665347,t098_cluster_388
Hoxc9,GSM848789,t098_cluster_388
