TF_Name,GSM_ID,Subgroup
SCRT1,GSM2423730,t098_cluster_080
SCRT2,GSM2423341,t098_cluster_080
SNAI2,GSM1336154,t098_cluster_080
Snai1,GSM5215210,t098_cluster_080
