TF_Name,GSM_ID,Subgroup
ZNF417,GSM2466547,t098_cluster_10318
ZNF418,GSM2466548,t098_cluster_10318
ZNF552,GSM2466592,t098_cluster_10318
ZNF586,GSM2026882,t098_cluster_10318
ZNF587,GSM2466608,t098_cluster_10318
ZNF776,GSM5213864,t098_cluster_10318
