TF_Name,GSM_ID,Subgroup
MAF,GSM1859073,t098_cluster_282
MAFB,GSM1278507,t098_cluster_282
MAFK,GSM1159670,t098_cluster_282
Maff,GSM2423084,t098_cluster_282
Mafg,GSM5213893,t098_cluster_282
NRL,GSM5214854,t098_cluster_282
