TF_Name,GSM_ID,Subgroup
ZNF212,GSM5213832,t098_cluster_118
ZNF282,GSM2466516,t098_cluster_118
ZNF398,GSM2827460,t098_cluster_118
ZNF746,GSM3402720,t098_cluster_118
ZNF777,GSM5214377,t098_cluster_118
ZNF783,GSM2466659,t098_cluster_118
