TF_Name,GSM_ID,Subgroup
Lef1,GSM1875147,t098_cluster_380
TCF3,GSM1082309,t098_cluster_380
TCF4,GSM1975020,t098_cluster_380
TCF7L1,GSM2124633,t098_cluster_380
TCF7L2,GSM5214910,t098_cluster_380
Tcf7,GSM3123436,t098_cluster_380
