TF_Name,GSM_ID,Subgroup
TBX1,GSM3021587,t098_cluster_411
TBX18,GSM5215131,t098_cluster_411
TBX3,GSM2423732,t098_cluster_411
Tbx2,GSM5213924,t098_cluster_411
Tbx5,GSM2280027,t098_cluster_411
