TF_Name,GSM_ID,Subgroup
ZNF124,GSM5215048,t098_cluster_10310
ZNF136,GSM2026789,t098_cluster_10310
ZNF490,GSM2026888,t098_cluster_10310
ZNF564,GSM2466598,t098_cluster_10310
ZNF627,GSM2466620,t098_cluster_10310
ZNF669,GSM2466625,t098_cluster_10310
ZNF670,GSM2825542,t098_cluster_10310
ZNF709,GSM5215570,t098_cluster_10310
ZNF791,GSM2828913,t098_cluster_10310
ZNF101,GSM2423517,t098_cluster_10310
