TF_Name,GSM_ID,Subgroup
ZNF160,GSM3402703,t098_cluster_10311
ZNF480,GSM2466569,t098_cluster_10311
ZNF528,GSM2026811,t098_cluster_10311
ZNF534,GSM2466584,t098_cluster_10311
ZNF610,GSM2423864,t098_cluster_10311
ZNF616,GSM5215705,t098_cluster_10311
ZNF766,GSM2825565,t098_cluster_10311
ZNF83,GSM5214276,t098_cluster_10311
ZNF880,GSM2466681,t098_cluster_10311
