TF_Name,GSM_ID,Subgroup
Repin1,GSM4307849,t098_cluster_096
ZNF316,GSM2423115,t098_cluster_096
ZNF467,GSM2026821,t098_cluster_096
ZNF775,GSM5214683,t098_cluster_096
