TF_Name,GSM_ID,Subgroup
ZNF263,GSM5214687,t098_cluster_10326
ZNF394,GSM2423060,t098_cluster_10326
ZNF449,GSM2026818,t098_cluster_10326
ZNF202,GSM2466493,t098_cluster_10326
