TF_Name,GSM_ID,Subgroup
ZNF354A,GSM2466540,t098_cluster_10317
ZNF354B,GSM5214239,t098_cluster_10317
ZNF354C,GSM2423266,t098_cluster_10317
ZNF485,GSM5215420,t098_cluster_10317
ZNF74,GSM2466647,t098_cluster_10317
ZNF879,GSM2466680,t098_cluster_10317
