TF_Name,GSM_ID,Subgroup
ZNF619,GSM5215625,t098_cluster_10324
ZNF620,GSM2466617,t098_cluster_10324
ZNF621,GSM2466618,t098_cluster_10324
ZNF662,GSM2827532,t098_cluster_10324
