TF_Name,GSM_ID,Subgroup
SALL2,GSM2824365,t098_cluster_045
Sall1,GSM2824335,t098_cluster_045
Sall3,GSM3258646,t098_cluster_045
Sall4,GSM3082674,t098_cluster_045
