TF_Name,GSM_ID,Subgroup
ZNF555,GSM2466593,t098_cluster_10323
ZNF556,GSM5215682,t098_cluster_10323
ZNF57,GSM5215105,t098_cluster_10323
ZNF699,GSM6372198,t098_cluster_10323
ZNF77,GSM5214626,t098_cluster_10323
