TF_Name,GSM_ID,Subgroup
ZKSCAN2,GSM2466458,t098_cluster_100
ZNF213,GSM3402721,t098_cluster_100
ZSCAN20,GSM2423936,t098_cluster_100
ZSCAN29,GSM5214069,t098_cluster_100
ZSCAN32,GSM5214783,t098_cluster_100
