TF_Name,GSM_ID,Subgroup
E2F1,GSM2501567,t098_cluster_284
E2F2,GSM5213912,t098_cluster_284
E2F3,GSM5214110,t098_cluster_284
E2F4,GSM5215179,t098_cluster_284
E2F5,GSM5214544,t098_cluster_284
