TF_Name,GSM_ID,Subgroup
ZNF350,GSM5214587,t098_cluster_10313
ZNF432,GSM5214227,t098_cluster_10313
ZNF613,GSM2466612,t098_cluster_10313
ZNF614,GSM2466613,t098_cluster_10313
ZNF615,GSM5214514,t098_cluster_10313
ZNF649,GSM2466622,t098_cluster_10313
ZNF793,GSM2466666,t098_cluster_10313
