TF_Name,GSM_ID,Subgroup
ZNF280A,GSM2026795,t098_cluster_212
ZNF280B,GSM5215277,t098_cluster_212
ZNF280C,GSM2825102,t098_cluster_212
ZNF280D,GSM5214076,t098_cluster_212
