TF_Name,GSM_ID,Subgroup
ZNF253,GSM5214373,t098_cluster_10316
ZNF486,GSM2466573,t098_cluster_10316
ZNF506,GSM2466577,t098_cluster_10316
ZNF626,GSM2466619,t098_cluster_10316
ZNF737,GSM5214797,t098_cluster_10316
ZNF90,GSM2466684,t098_cluster_10316
ZNF93,GSM2466685,t098_cluster_10316
