TF_Name,GSM_ID,Subgroup
SP2,GSM2026796,t098_cluster_062
SP4,GSM2026799,t098_cluster_062
SP5,GSM2527396,t098_cluster_062
Sp1,GSM1010902,t098_cluster_062
