TF_Name,GSM_ID,Subgroup
SMAD9,GSM5214199,t098_cluster_014
Smad1,GSM722425,t098_cluster_014
Smad2,GSM3533584,t098_cluster_014
Smad3,GSM2807310,t098_cluster_014
Smad4,GSM2534492,t098_cluster_014
Smad5,GSM2527374,t098_cluster_014
