TF_Name,GSM_ID,Subgroup
ZNF175,GSM2423017,t098_cluster_10320
ZNF41,GSM5214094,t098_cluster_10320
ZNF484,GSM5214427,t098_cluster_10320
ZNF585A,GSM2466607,t098_cluster_10320
ZNF81,GSM2466674,t098_cluster_10320
