TF_Name,GSM_ID,Subgroup
FOS,GSM3184658,t098_cluster_345
FOSB,GSM610337,t098_cluster_345
FOSL1,GSM1010756,t098_cluster_345
Fosl2,GSM5214172,t098_cluster_345
