TF_Name,GSM_ID,Subgroup
SIX2,GSM1970531,t098_cluster_352
SIX4,GSM5214658,t098_cluster_352
SIX5,GSM1010879,t098_cluster_352
Six1,GSM5215247,t098_cluster_352
