TF_Name,GSM_ID,Subgroup
ZNF28,GSM2466521,t098_cluster_10309
ZNF320,GSM2466529,t098_cluster_10309
ZNF468,GSM2466567,t098_cluster_10309
ZNF525,GSM2466579,t098_cluster_10309
ZNF578,GSM3402713,t098_cluster_10309
ZNF611,GSM2466611,t098_cluster_10309
ZNF701,GSM2938898,t098_cluster_10309
ZNF761,GSM5215642,t098_cluster_10309
ZNF765,GSM2466651,t098_cluster_10309
ZNF808,GSM2466672,t098_cluster_10309
ZNF816,GSM6372196,t098_cluster_10309
ZNF860,GSM2466679,t098_cluster_10309
