TF_Name,GSM_ID,Subgroup
POU2F2,GSM2095818,t098_cluster_255
POU2F3,GSM3165679,t098_cluster_255
POU3F2,GSM1934423,t098_cluster_255
Pou2f1,GSM3507240,t098_cluster_255
Pou5f1,GSM539547,t098_cluster_255
