TF_Name,GSM_ID,Subgroup
KLF1,GSM1067275,t098_cluster_064
KLF10,GSM2574747,t098_cluster_064
KLF11,GSM1443813,t098_cluster_064
KLF12,GSM5215153,t098_cluster_064
KLF3,GSM4192052,t098_cluster_064
KLF5,GSM4447200,t098_cluster_064
KLF7,GSM2026749,t098_cluster_064
KLF9,GSM1522563,t098_cluster_064
Klf16,GSM2527382,t098_cluster_064
Klf4,GSM3597672,t098_cluster_064
Klf6,GSM2534396,t098_cluster_064
