New_Cluster_ID,Old_Cluster_ID,Cluster_Size,TF_Name,Single_ROC_AUC,MTL_ROC_AUC,Delta_ROC_AUC,Single_PR_AUC,MTL_PR_AUC,Delta_PR_AUC,Single_MCC,MTL_MCC,Delta_MCC,Single_F1,MTL_F1,Delta_F1,Single_Accuracy,MTL_Accuracy,Delta_Accuracy,Single_Precision,MTL_Precision,Delta_Precision,Single_Recall,MTL_Recall,Delta_Recall
C10310,10310,10,ZNF627,0.9683291518557412,0.977292599443739,0.0089634475879978,0.9262372922262534,0.9403174841695566,0.0140801919433032,0.8741896971302655,0.8777368569319488,0.0035471598016832,0.8843283582089553,0.8896925858951176,0.0053642276861622,0.9767441860465116,0.977119279819955,0.0003750937734433,0.9518072289156626,0.924812030075188,-0.0269951988404746,0.8257839721254355,0.8571428571428571,0.0313588850174215
C10310,10310,10,ZNF669,0.956983770111712,0.9747066676034568,0.0177228974917447,0.8420375790313689,0.927735044388389,0.0856974653570201,0.7153360895356682,0.8554767090564181,0.1401406195207499,0.7368421052631579,0.872093023255814,0.1352509179926561,0.946524064171123,0.9705882352941176,0.0240641711229946,0.8484848484848485,0.872093023255814,0.0236081747709654,0.6511627906976745,0.872093023255814,0.2209302325581394
C10310,10310,10,ZNF670,0.9789814432989692,0.9895766323024056,0.0105951890034364,0.9449148997000044,0.962833144877438,0.0179182451774336,0.8788138461645895,0.9005902613081885,0.021776415143599,0.8945686900958466,0.9140461215932912,0.0194774314974446,0.9715925394548064,0.976470588235294,0.0048780487804876,0.9251101321585904,0.929637526652452,0.0045273944938617,0.865979381443299,0.8989690721649485,0.0329896907216494
C10310,10310,10,ZNF709,0.9727671111111112,0.9799305555555556,0.0071634444444445,0.9711177680866124,0.9771093060258352,0.0059915379392226,0.8134059499724043,0.8600216260614887,0.0466156760890843,0.9012860618700036,0.931045751633987,0.0297596897639834,0.9053333333333332,0.9296666666666666,0.0243333333333333,0.9415395787944808,0.9131410256410256,-0.0283985531534551,0.8643333333333333,0.9496666666666668,0.0853333333333334
C10310,10310,10,ZNF791,0.9544384624854256,0.9657135564740832,0.0112750939886575,0.9128756821571816,0.9345786502357752,0.0217029680785935,0.7898853289905627,0.8310528781960999,0.0411675492055371,0.8388746803069054,0.872636815920398,0.0337621356134926,0.9219330855018588,0.936555142503098,0.0146220570012393,0.8903365906623235,0.8985655737704918,0.0082289831081683,0.793036750483559,0.8481624758220503,0.0551257253384912
C10311,10311,9,ZNF160,0.9745806021849188,0.9763010924593658,0.001720490274447,0.962847350547692,0.9667228153591902,0.0038754648114982,0.8880075025575831,0.8928714194564177,0.0048639168988345,0.9199346405228758,0.9205409974640744,0.0006063569411985,0.9538932015996237,0.9557751117384145,0.0018819101387907,0.9406850459482038,0.9766816143497756,0.0359965684015718,0.9000799360511591,0.8705035971223022,-0.0295763389288569
C10311,10311,9,ZNF480,0.9606274007682458,0.958130275157438,-0.0024971256108078,0.8835002688858816,0.880423570699645,-0.0030766981862365,0.7791744595450427,0.7959711682823297,0.016796708737287,0.804920913884007,0.8095238095238095,0.0046028956398025,0.9545081967213116,0.960655737704918,0.0061475409836064,0.8035087719298246,0.9272727272727272,0.1237639553429026,0.8063380281690141,0.7183098591549296,-0.0880281690140845
C10311,10311,9,ZNF528,0.9236875555555556,0.9314916666666666,0.007804111111111,0.926029931664268,0.9379441328356674,0.0119142011713994,0.6811340589162719,0.7043697265143407,0.0232356675980688,0.8336215842269111,0.8467228625494582,0.013101278322547,0.8396666666666667,0.8515,0.0118333333333333,0.8662832494608196,0.8748666903661572,0.0085834409053375,0.8033333333333333,0.8203333333333334,0.017
C10311,10311,9,ZNF534,0.9838528888888888,0.9879007777777776,0.0040478888888887,0.984378469540866,0.9880980601907218,0.0037195906498557,0.8923417114698441,0.8987817180903447,0.0064400066205005,0.946283053384334,0.9489247311827956,0.0026416777984616,0.9461666666666668,0.9493333333333334,0.0031666666666666,0.9442416196481912,0.956639566395664,0.0123979467474728,0.9483333333333334,0.9413333333333334,-0.007
C10311,10311,9,ZNF610,0.9284686666666666,0.9388458888888888,0.0103772222222221,0.935432157775918,0.9418309345422478,0.0063987767663298,0.7076773065856286,0.7295077139709958,0.0218304073853672,0.8333028362305581,0.8588214964575773,0.0255186602270192,0.8481666666666666,0.8638333333333333,0.0156666666666667,0.923732251521298,0.8916397560100466,-0.0320924955112514,0.759,0.8283333333333334,0.0693333333333333
C10311,10311,9,ZNF616,0.9804956666666668,0.9839455555555556,0.0034498888888887,0.9801264690440032,0.9827324480408336,0.0026059789968304,0.8600689994141516,0.869316923788612,0.0092479243744604,0.9304405432262338,0.9353724716329552,0.0049319284067214,0.93,0.9345,0.0044999999999999,0.924621461487821,0.9230769230769232,-0.0015445384108977,0.9363333333333334,0.948,0.0116666666666666
C10311,10311,9,ZNF766,0.9427576666666664,0.9538538888888888,0.0110962222222222,0.9440075372485676,0.9559358067365468,0.0119282694879792,0.7424095992144654,0.7651812114834504,0.022771612268985,0.8720834022836339,0.8801358234295416,0.0080524211459076,0.8711666666666666,0.8823333333333333,0.0111666666666666,0.8659217877094972,0.8968858131487889,0.0309640254392916,0.8783333333333333,0.864,-0.0143333333333333
C10311,10311,9,ZNF83,0.9753943333333336,0.981132888888889,0.0057385555555555,0.97065678648072,0.9799751214723528,0.0093183349916327,0.828793480259471,0.8590210462734537,0.0302275660139826,0.9110271384403984,0.929745889387145,0.0187187509467464,0.9136666666666666,0.9295,0.0158333333333333,0.9397590361445785,0.9265143992055612,-0.0132446369390171,0.884,0.933,0.049
C10311,10311,9,ZNF880,0.9195546558704454,0.9460323886639675,0.0264777327935221,0.8068488645849956,0.8652779217580169,0.0584290571730212,0.6705011788241074,0.7480783787497797,0.0775771999256722,0.6796116504854369,0.7678571428571429,0.0882454923717059,0.9258426966292136,0.9415730337078652,0.0157303370786516,0.9210526315789472,0.9148936170212766,-0.0061590145576707,0.5384615384615384,0.6615384615384615,0.123076923076923
C10312,10312,8,ZNF121,0.9691436666666668,0.9681126666666668,-0.0010309999999998,0.9692273843293928,0.967215075058932,-0.0020123092704609,0.8230048997378573,0.8216703641916251,-0.0013345355462321,0.9100439634764964,0.9106993824069436,0.0006554189304471,0.9113333333333332,0.9108333333333334,-0.0004999999999999,0.9234728894989704,0.912069541959211,-0.0114033475397594,0.897,0.9093333333333332,0.0123333333333331
C10312,10312,8,ZNF266,0.9687752791718136,0.9760551196739132,0.0072798405020995,0.9104220966411356,0.9302398749409868,0.0198177782998513,0.8202946297407432,0.8469501097558935,0.0266554800151502,0.8444040036396724,0.8704028021015762,0.0259987984619037,0.9524339360222532,0.9588317107093184,0.0063977746870652,0.9188118811881189,0.906934306569343,-0.0118775746187758,0.7811447811447811,0.8367003367003367,0.0555555555555555
C10312,10312,8,ZNF426,0.9138246810660604,0.98048503220917,0.0666603511431096,0.7715319694731365,0.9055783095216796,0.1340463400485431,0.7379135206365962,0.8259300931642809,0.0880165725276846,0.7313432835820896,0.8387096774193549,0.1073663938372653,0.9570405727923628,0.9701670644391408,0.013126491646778,0.98,0.9154929577464788,-0.0645070422535212,0.5833333333333334,0.7738095238095238,0.1904761904761904
C10312,10312,8,ZNF560,0.9714321959755032,0.9726561679790028,0.0012239720034996,0.8891232928472332,0.8946587032983873,0.005535410451154,0.7933034709092959,0.8042059334330889,0.010902462523793,0.8152173913043478,0.826530612244898,0.0113132209405502,0.9597752144335996,0.9597752144335996,1.1102230246251563e-16,0.8450704225352113,0.8039702233250621,-0.0411001992101491,0.7874015748031497,0.8503937007874016,0.0629921259842519
C10312,10312,8,ZNF561,0.9697528789293496,0.9814154995331466,0.011662620603797,0.9009943323781916,0.9434535096054302,0.0424591772272384,0.8184895100503997,0.8479913594123072,0.0295018493619074,0.8509212730318257,0.878419452887538,0.0274981798557122,0.9440251572327044,0.949685534591195,0.0056603773584905,0.900709219858156,0.8425655976676385,-0.0581436221905175,0.8063492063492064,0.9174603174603174,0.111111111111111
C10312,10312,8,ZNF562,0.9356543456543456,0.9837862137862138,0.048131868131868,0.8695744640266216,0.9443528729264684,0.0747784088998467,0.834156005423849,0.8426710853014717,0.0085150798776226,0.8472906403940886,0.8596491228070176,0.0123584824129289,0.9696078431372548,0.9686274509803922,-0.0009803921568627,0.9247311827956988,0.8305084745762712,-0.0942227082194276,0.7818181818181819,0.8909090909090909,0.109090909090909
C10312,10312,8,ZNF778,0.9713003710045662,0.9730614297945204,0.0017610587899541,0.961077973434274,0.9638933444840284,0.0028153710497544,0.820001534649674,0.8327135075154426,0.0127119728657686,0.8973466724662897,0.9063032367972744,0.0089565643309846,0.9115442278860568,0.9175412293853074,0.0059970014992504,0.9120247568523432,0.9016949152542372,-0.0103298415981059,0.8831335616438356,0.910958904109589,0.0278253424657534
C10312,10312,8,ZNF846,0.9714153725880388,0.9796808926477382,0.0082655200596992,0.966257236781354,0.9694407033718724,0.0031834665905183,0.8975212685661185,0.9094466050259272,0.0119253364598087,0.9285714285714286,0.9393939393939394,0.0108225108225108,0.9548872180451128,0.9598997493734336,0.0050125313283208,0.970954356846473,0.9358490566037736,-0.0351053002426994,0.8897338403041825,0.9429657794676806,0.0532319391634981
C10313,10313,7,ZNF350,0.9630011666666666,0.9692232777777776,0.006222111111111,0.9525929896773916,0.966256821237173,0.0136638315597813,0.7985094240774877,0.8134208259675832,0.0149114018900955,0.9002144153059541,0.9073461283917936,0.0071317130858394,0.8991666666666667,0.9066666666666666,0.0074999999999999,0.890956578517793,0.9007884362680684,0.0098318577502753,0.9096666666666666,0.914,0.0043333333333334
C10313,10313,7,ZNF432,0.9707744444444444,0.9764,0.0056255555555556,0.9663642362429152,0.9752514910286876,0.0088872547857722,0.7948396451294224,0.8294861551297947,0.0346465100003723,0.8892800563281112,0.9104426002766252,0.0211625439485139,0.8951666666666667,0.9136666666666666,0.0184999999999999,0.9421857515852294,0.9457614942528736,0.0035757426676441,0.842,0.8776666666666667,0.0356666666666667
C10313,10313,7,ZNF613,0.8917012523663899,0.9030508227755932,0.0113495704092033,0.7106766664299126,0.7400126622071538,0.0293359957772412,0.5501950755265611,0.6211586882666686,0.0709636127401075,0.6062992125984252,0.6717557251908397,0.0654565125924144,0.8897464167585446,0.9051819184123484,0.0154355016538038,0.7,0.7457627118644068,0.0457627118644068,0.5347222222222222,0.6111111111111112,0.0763888888888889
C10313,10313,7,ZNF614,0.8928381335383525,0.9010290377905258,0.0081909042521732,0.7910103119478257,0.8037608165856163,0.0127505046377905,0.7171385509565132,0.736663781462482,0.0195252305059687,0.7226890756302521,0.7394957983193278,0.0168067226890756,0.9378531073446328,0.9416195856873822,0.0037664783427494,0.9555555555555556,0.9777777777777776,0.022222222222222,0.581081081081081,0.5945945945945946,0.0135135135135135
C10313,10313,7,ZNF615,0.9607410555555556,0.9705467777777776,0.009805722222222,0.95734086394285,0.9690712904099936,0.0117304264671435,0.788193044903979,0.8140738262211493,0.0258807813171703,0.8904884318766066,0.9025233321811268,0.0120349003045201,0.8935,0.906,0.0125,0.9164021164021164,0.9371859296482412,0.0207838132461247,0.866,0.8703333333333333,0.0043333333333333
C10313,10313,7,ZNF649,0.9875118079752224,0.9905168408826944,0.0030050329074718,0.9756523009272816,0.9809414077876358,0.0052891068603543,0.9230140720597368,0.9266335441355464,0.0036194720758095,0.9396449704142013,0.9417417417417416,0.0020967713275404,0.9735819735819736,0.9748769748769748,0.0012950012950011,0.9577804583835948,0.9751243781094528,0.0173439197258581,0.9221835075493612,0.9105691056910568,-0.0116144018583044
C10313,10313,7,ZNF793,0.9861972777777775,0.9856104444444446,-0.000586833333333,0.9865762392807924,0.9854050949497568,-0.0011711443310356,0.889795251371406,0.8932096807724385,0.0034144294010324,0.9452982978020162,0.9459140690817186,0.0006157712797023,0.9448333333333332,0.9465,0.0016666666666667,0.9373975745657162,0.9563884156729132,0.018990841107197,0.9533333333333334,0.9356666666666666,-0.0176666666666667
C10314,10314,7,ZFP37,0.9269521111111112,0.9396543333333331,0.012702222222222,0.9271865019680716,0.9455844878476922,0.0183979858796207,0.7166706481813275,0.7584675003098911,0.0417968521285635,0.8580968280467446,0.8752570253598355,0.0171601973130909,0.8583333333333333,0.8786666666666667,0.0203333333333334,0.8595317725752508,0.9005641748942173,0.0410324023189664,0.8566666666666667,0.8513333333333334,-0.0053333333333333
C10314,10314,7,ZNF146,0.9918842222222224,0.993761,0.0018767777777777,0.9936176474062904,0.9948814767087542,0.0012638293024637,0.9330004665003498,0.9447204122900404,0.0117199457896906,0.9665167416291854,0.9721849865951744,0.0056682449659889,0.9665,0.9723333333333334,0.0058333333333333,0.966033966033966,0.9774258760107816,0.0113919099768154,0.967,0.967,0.0
C10314,10314,7,ZNF25,0.9539402222222224,0.9622407777777776,0.0083005555555553,0.9464074054820082,0.9566745183069332,0.0102671128249249,0.7752145209202425,0.7950035775241484,0.0197890566039059,0.889793260621846,0.8973460190285428,0.0075527584066967,0.8871666666666667,0.8975,0.0103333333333333,0.8695513840279987,0.8986960882647944,0.0291447042367957,0.911,0.896,-0.015
C10314,10314,7,ZNF260,0.982931700517722,0.9882982875348468,0.0053665870171247,0.9570810015603494,0.9714511058200548,0.0143701042597054,0.8584000275781211,0.895456071101506,0.0370560435233849,0.8876543209876543,0.917330067360686,0.0296757463730317,0.9525671097211365,0.9648162627052383,0.012249152984102,0.9182630906768838,0.9409547738693468,0.0226916831924629,0.8590203106332138,0.8948626045400239,0.03584229390681
C10314,10314,7,ZNF329,0.9722451626851152,0.9833034266565776,0.0110582639714623,0.9241417305673538,0.9388511012495008,0.0147093706821469,0.8427678882126249,0.8232102071856441,-0.0195576810269808,0.8648648648648649,0.8442776735459663,-0.0205871913188986,0.960212201591512,0.9559681697612732,-0.0042440318302386,0.9056603773584906,0.925925925925926,0.0202655485674354,0.8275862068965517,0.7758620689655172,-0.0517241379310344
C10314,10314,7,ZNF35,0.9192361111111113,0.9355508888888888,0.0163147777777776,0.9132455492683051,0.939390698313831,0.0261451490455257,0.6667457695386401,0.7207512106034903,0.0540054410648502,0.8409197559831065,0.8537768537768538,0.0128570977937472,0.8305,0.8593333333333333,0.0288333333333332,0.7922192749778957,0.8888888888888888,0.0966696139109931,0.896,0.8213333333333334,-0.0746666666666666
C10314,10314,7,ZNF569,0.9586034956969214,0.9698636619051844,0.0112601662082629,0.9134444321286482,0.9382012284650572,0.0247567963364089,0.7673500499167862,0.8222451452951386,0.0548950953783523,0.838963963963964,0.8755868544600939,0.0366228904961298,0.8992603029235646,0.9253258189503346,0.0260655160267699,0.8045356371490281,0.8735362997658079,0.0690006626167798,0.8764705882352941,0.8776470588235294,0.0011764705882353
C10315,10315,7,ZNF177,0.9136517576176222,0.934643391664748,0.0209916340471257,0.7829000658651855,0.829793104146444,0.0468930382812585,0.6480214946541385,0.7182292728909759,0.0702077782368374,0.6977611940298507,0.7515657620041754,0.0538045679743246,0.9135538954108858,0.9364994663820704,0.0229455709711845,0.6726618705035972,0.8144796380090498,0.1418177675054526,0.7248062015503876,0.6976744186046512,-0.0271317829457363
C10315,10315,7,ZNF317,0.9361061666666668,0.9545372222222224,0.0184310555555555,0.9346128829140108,0.9540809031616612,0.0194680202476504,0.7083029117831983,0.7793147115848936,0.0710117998016953,0.8376037531577047,0.885099052540913,0.0474952993832082,0.85,0.8888333333333334,0.0388333333333333,0.9130605822187254,0.9158645276292336,0.0028039454105082,0.7736666666666666,0.8563333333333333,0.0826666666666666
C10315,10315,7,ZNF333,0.9810762222222222,0.9847635555555556,0.0036873333333333,0.9783493278266898,0.9828949953987776,0.0045456675720877,0.8609017639852977,0.8796782348153265,0.0187764708300287,0.9314126698313964,0.9388100067613252,0.0073973369299289,0.9301666666666668,0.9396666666666668,0.0095,0.9150852364104214,0.9523319615912208,0.0372467251807994,0.9483333333333334,0.9256666666666666,-0.0226666666666667
C10315,10315,7,ZNF557,0.9642568333333332,0.9737266666666666,0.0094698333333334,0.9610738277317706,0.9713388058068336,0.0102649780750629,0.7976667109814851,0.8324443795708473,0.0347776685893621,0.8988164694115686,0.9154763905226012,0.0166599211110326,0.8988333333333334,0.9161666666666668,0.0173333333333334,0.8989663221073692,0.9230769230769232,0.024110600969554,0.8986666666666666,0.908,0.0093333333333334
C10315,10315,7,ZNF558,0.8897618333333333,0.9021635555555556,0.0124017222222223,0.8952434624548377,0.9116143902406724,0.0163709277858347,0.6243752929646224,0.6398168635320304,0.015441570567408,0.8086838534599728,0.817860151642797,0.0091762981828241,0.812,0.8198333333333333,0.0078333333333332,0.8232044198895028,0.8269165247018739,0.0037121048123711,0.7946666666666666,0.809,0.0143333333333334
C10315,10315,7,ZNF8,0.9321433333333332,0.9381025555555556,0.0059592222222223,0.9402907163194874,0.945190324902447,0.0048996085829596,0.7129246507452037,0.7269584399466484,0.0140337892014447,0.842481673520472,0.8593910366062265,0.0169093630857545,0.8531666666666666,0.863,0.0098333333333333,0.9086000771307366,0.8826423049894588,-0.0259577721412778,0.7853333333333333,0.8373333333333334,0.052
C10315,10315,7,ZNF891,0.9797161666666668,0.9809895555555556,0.0012733888888888,0.9740973723505074,0.977170046944248,0.0030726745937406,0.8584999162581256,0.8543333807963002,-0.0041665354618254,0.9306293256075968,0.9271545257542924,-0.0034747998533045,0.9281666666666668,0.9271666666666668,-0.0009999999999998,0.8997821350762527,0.9273091030343448,0.027526967958092,0.9636666666666668,0.927,-0.0366666666666666
C10316,10316,7,ZNF253,0.9081833989850598,0.8999266593325999,-0.0082567396524599,0.6953715838479115,0.6752706548749151,-0.0201009289729964,0.6079375400271473,0.6129996695989692,0.0050621295718219,0.6391382405745063,0.649746192893401,0.0106079523188946,0.9338162660520252,0.9318406322028318,-0.0019756338491933,0.7206477732793523,0.6832740213523132,-0.037373751927039,0.5741935483870968,0.6193548387096774,0.0451612903225806
C10316,10316,7,ZNF486,0.8730755460078768,0.9729233798782672,0.0998478338703903,0.5613252701815447,0.855375404433986,0.2940501342524413,0.4113900992638829,0.80733751945328,0.3959474201893971,0.3548387096774194,0.8181818181818182,0.4633431085043988,0.9207920792079208,0.9683168316831684,0.0475247524752475,0.8461538461538461,0.9230769230769232,0.0769230769230771,0.2244897959183673,0.7346938775510204,0.5102040816326531
C10316,10316,7,ZNF506,0.9837769619091328,0.98789857732905,0.0041216154199172,0.980674699154666,0.984639282956944,0.0039645838022779,0.875277325694581,0.893172680734241,0.01789535503966,0.9278350515463918,0.9385348151508278,0.010699763604436,0.9391774473836648,0.9476732960030894,0.0084958486194245,0.9263494967978042,0.9278026905829596,0.0014531937851554,0.9293253786140432,0.9495181275814594,0.0201927489674161
C10316,10316,7,ZNF626,0.8661895023858214,0.8785957736877982,0.0124062713019768,0.6309175158586037,0.67738785899809,0.0464703431394862,0.5405011808033795,0.6287571089322047,0.0882559281288252,0.5467625899280576,0.6060606060606061,0.0592980161325484,0.9303867403314916,0.9425414364640884,0.0121546961325966,0.7755102040816326,0.9523809523809524,0.1768707482993198,0.4222222222222222,0.4444444444444444,0.0222222222222222
C10316,10316,7,ZNF737,0.9677448888888888,0.9649441111111112,-0.0028007777777776,0.9639909027488566,0.9589856666745494,-0.0050052360743071,0.8073553594173735,0.7988490461831944,-0.008506313234179,0.904910494334045,0.902377972465582,-0.0025325218684629,0.9035,0.896,-0.0074999999999999,0.8918743930074458,0.8502358490566038,-0.0416385439508419,0.9183333333333332,0.9613333333333334,0.043
C10316,10316,7,ZNF90,0.952827846467054,0.9939917572868564,0.0411639108198024,0.9256781017331024,0.976765299913234,0.0510871981801316,0.8815995955461747,0.9193916471923445,0.0377920516461697,0.8913043478260869,0.9278350515463918,0.0365307037203048,0.9782608695652174,0.9847826086956522,0.0065217391304347,0.9534883720930232,0.9375,-0.0159883720930232,0.8367346938775511,0.9183673469387756,0.0816326530612245
C10316,10316,7,ZNF93,0.980513135049638,0.9812513976444353,0.0007382625947973,0.9597038934383306,0.960959377829208,0.0012554843908774,0.8601443578699406,0.8518180685490523,-0.0083262893208883,0.8940568475452196,0.8883222845486997,-0.0057345629965199,0.9484924623115578,0.9449748743718592,-0.0035175879396985,0.9048117154811716,0.8869653767820774,-0.0178463386990941,0.8835546475995915,0.8896833503575077,0.0061287027579162
C10317,10317,6,ZNF354A,0.919235284386591,0.9249535107597926,0.0057182263732016,0.8198506863774443,0.8358336005075663,0.0159829141301219,0.7818337077486314,0.8032856968583526,0.0214519891097212,0.8008948545861297,0.8167053364269141,0.0158104818407843,0.9621920135938828,0.9664401019541208,0.004248088360238,0.8523809523809524,0.9072164948453608,0.0548355424644084,0.7552742616033755,0.7426160337552743,-0.0126582278481012
C10317,10317,6,ZNF354B,0.9154530988274708,0.9135067001675042,-0.0019463986599664,0.8268314416224577,0.8212571997977156,-0.005574241824742,0.6715508338905494,0.6718392944163131,0.0002884605257637,0.7154471544715447,0.7361477572559367,0.020700602784392,0.8985774499473129,0.8946259220231823,-0.0039515279241306,0.8689407540394973,0.775,-0.0939407540394973,0.6080402010050251,0.7010050251256281,0.092964824120603
C10317,10317,6,ZNF354C,0.9652707627641178,0.9670287069664444,0.0017579442023265,0.9152379557017748,0.92275076243909,0.0075128067373151,0.822962819036798,0.82522586663685,0.002263047600052,0.848780487804878,0.85,0.0012195121951219,0.9558278711883728,0.957252778569393,0.0014249073810201,0.8413926499032882,0.8638211382113821,0.0224284883080938,0.8562992125984252,0.8366141732283464,-0.0196850393700788
C10317,10317,6,ZNF485,0.9770498888888888,0.9752941666666668,-0.0017557222222219,0.973089056290491,0.97242577315135,-0.0006632831391409,0.849846127276208,0.8348999362157724,-0.0149461910604355,0.9262747645339396,0.9190329385039754,-0.0072418260299642,0.9243333333333332,0.9168333333333332,-0.0075000000000001,0.9031032298923368,0.8953525134366108,-0.0077507164557261,0.9506666666666668,0.944,-0.0066666666666667
C10317,10317,6,ZNF74,0.873791599818997,0.9284832777983462,0.0546916779793491,0.7108964437295999,0.8041293117510586,0.0932328680214586,0.6174118828942793,0.6654079955820287,0.0479961126877493,0.6271186440677966,0.6917293233082706,0.064610679240474,0.9404600811907984,0.9445196211096076,0.0040595399188092,0.8222222222222222,0.7666666666666667,-0.0555555555555554,0.5068493150684932,0.6301369863013698,0.1232876712328766
C10317,10317,6,ZNF879,0.9070832715738296,0.912478581804168,0.0053953102303382,0.7439370906399669,0.7604337614973266,0.0164966708573596,0.6414966750307981,0.6825386713599247,0.0410419963291266,0.6774716369529984,0.701688555347092,0.0242169183940935,0.9351791530944624,0.9482084690553746,0.013029315960912,0.6698717948717948,0.8201754385964912,0.1503036437246964,0.6852459016393443,0.6131147540983607,-0.0721311475409836
C10318,10318,6,ZNF417,0.9752086172456924,0.989135101835085,0.0139264845893926,0.9230643151552902,0.971772988686728,0.0487086735314378,0.8300410898238524,0.8987298953191186,0.0686888054952662,0.8503937007874016,0.9111969111969112,0.0608032104095095,0.9586507072905333,0.9749727965179544,0.0163220892274212,0.9230769230769232,0.9672131147540984,0.0441361916771753,0.7883211678832117,0.8613138686131386,0.0729927007299269
C10318,10318,6,ZNF418,0.9574499424626008,0.9600736478711164,0.0026237054085156,0.8291167450787824,0.8771230064901383,0.0480062614113558,0.6911047968105376,0.8034398350329528,0.1123350382224152,0.6829268292682927,0.8088235294117647,0.1258967001434719,0.949119373776908,0.9660795825179388,0.0169602087410307,0.9545454545454546,0.9649122807017544,0.0103668261562998,0.5316455696202531,0.6962025316455697,0.1645569620253165
C10318,10318,6,ZNF552,0.9499158249158248,0.9643939393939394,0.0144781144781144,0.8292516153101005,0.9158833131259784,0.0866316978158778,0.7061548999320645,0.8215996031367059,0.1154447032046414,0.7407407407407407,0.8433734939759037,0.1026327532351629,0.9331210191082804,0.9585987261146496,0.0254777070063693,0.8108108108108109,0.8974358974358975,0.0866250866250866,0.6818181818181818,0.7954545454545454,0.1136363636363636
C10318,10318,6,ZNF586,0.993421180457059,0.9949420224526988,0.0015208419956398,0.9887054501400364,0.9906382760579536,0.0019328259179173,0.9486335698895608,0.9549893160040474,0.0063557461144865,0.9603072983354674,0.9651612903225808,0.0048539919871134,0.9819189268008166,0.984251968503937,0.0023330417031204,0.9541984732824428,0.96640826873385,0.0122097954514072,0.9664948453608248,0.963917525773196,-0.0025773195876287
C10318,10318,6,ZNF587,0.942488743348342,0.9780164214683008,0.0355276781199587,0.8852428424653483,0.9212490553470594,0.036006212881711,0.7745582104179861,0.8578832865567368,0.0833250761387507,0.7942583732057417,0.8786610878661087,0.084402714660367,0.9473684210526316,0.9645042839657284,0.0171358629130968,0.9222222222222224,0.875,-0.0472222222222222,0.6974789915966386,0.8823529411764706,0.1848739495798319
C10318,10318,6,ZNF776,0.986505777777778,0.9860052222222222,-0.0005005555555557,0.9867556204172248,0.9852377037536726,-0.0015179166635522,0.8841328263754038,0.8834065096025766,-0.0007263167728271,0.9414929388029588,0.9423739944179936,0.0008810556150347,0.942,0.9415,-0.0004999999999999,0.949796472184532,0.9285021028793272,-0.0212943693052046,0.9333333333333332,0.9566666666666668,0.0233333333333334
C10319,10319,6,ZNF141,0.9893045404208196,0.9910248062015504,0.0017202657807309,0.9799847763077146,0.9827606191055056,0.0027758427977909,0.8890808390825503,0.9140135205093276,0.0249326814267772,0.9223233030090972,0.9425901201602136,0.0202668171511163,0.9507214206437292,0.9618201997780244,0.0110987791342951,0.9741315594974131,0.9470154258886652,-0.0271161336087479,0.8757475083056478,0.9382059800664452,0.0624584717607973
C10319,10319,6,ZNF479,0.981231,0.983217777777778,0.001986777777778,0.9830008294309333,0.9842401725904554,0.0012393431595221,0.8460529087747407,0.892344487709145,0.0462915789344042,0.9246935201401052,0.9463009143807148,0.0216073942406097,0.9211666666666668,0.9461666666666668,0.0250000000000001,0.8850960073148431,0.9439469320066336,0.0588509246917905,0.968,0.9486666666666668,-0.0193333333333332
C10319,10319,6,ZNF519,0.9841901666666666,0.9871304444444444,0.0029402777777778,0.9830166374245406,0.9866436348278946,0.003626997403354,0.8759120050488588,0.8769851671228152,0.0010731620739563,0.9385603689672212,0.9395303956256033,0.000970026658382,0.9378333333333332,0.9373333333333334,-0.0004999999999999,0.927710843373494,0.9077066500932256,-0.0200041932802683,0.9496666666666668,0.9736666666666668,0.0240000000000001
C10319,10319,6,ZNF595,0.8986402296982502,0.9115878433284575,0.0129476136302073,0.7513119035268494,0.7918836772186678,0.0405717736918184,0.5611537800606601,0.7316917518458274,0.1705379717851672,0.6013071895424836,0.7454545454545455,0.1441473559120618,0.9060092449922958,0.9568567026194144,0.0508474576271185,0.5111111111111111,0.8723404255319149,0.3612293144208038,0.7301587301587301,0.6507936507936508,-0.0793650793650793
C10319,10319,6,ZNF716,0.9090460153698512,0.8886513069973807,-0.0203947083724705,0.7367676240881312,0.7334552980524286,-0.0033123260357026,0.5845052613502655,0.6038994587652923,0.0193941974150267,0.6428571428571429,0.6628131021194605,0.0199559592623176,0.8948598130841121,0.8977803738317757,0.0029205607476635,0.7012987012987013,0.6991869918699187,-0.0021117094287825,0.5934065934065934,0.63003663003663,0.0366300366300366
C10319,10319,6,ZNF736,0.9729630726373398,0.97692231763893,0.0039592450015901,0.954012866210796,0.9622087346831096,0.0081958684723136,0.903715087733373,0.9179403697982922,0.0142252820649192,0.91864406779661,0.9294320137693632,0.0107879459727531,0.9732142857142856,0.9771205357142856,0.0039062499999998,0.9575971731448764,0.9854014598540146,0.0278042867091382,0.8827361563517915,0.8794788273615635,-0.003257328990228
C10320,10320,5,ZNF175,0.9670581453634084,0.970155388471178,0.0030972431077694,0.9238689017308204,0.9239846072678052,0.0001157055369848,0.8160171208929299,0.8234637124845166,0.0074465915915866,0.8407960199004975,0.8497156783103168,0.0089196584098193,0.947612551159618,0.9495225102319236,0.0019099590723056,0.9371534195933456,0.9240282685512368,-0.0131251510421088,0.762406015037594,0.7864661654135339,0.0240601503759398
